"sp","x","y"
"Campyloneurum_nitidum",-36.026632,-8.355565
"Campyloneurum_nitidum",-34.978479,-8.043289
"Campyloneurum_nitidum",-35.320101,-7.633011
"Campyloneurum_nitidum",-35.0697,-8.2272
"Campyloneurum_nitidum",-35.856236,-8.694218
"Campyloneurum_nitidum",-36.385599,-8.158646
"Campyloneurum_nitidum",-36.016667,-7.900278
"Campyloneurum_nitidum",-35.377421,-7.606449
"Campyloneurum_nitidum",-36.421278,-9.244248
"Campyloneurum_nitidum",-36.535186,-10.314661
"Campyloneurum_phyllitidis",-35.754177,-8.14922
"Campyloneurum_phyllitidis",-35.715556,-8.503889
"Campyloneurum_phyllitidis",-36.026632,-8.355565
"Campyloneurum_phyllitidis",-35.838611,-8.723055
"Campyloneurum_phyllitidis",-35.5,-7.583333
"Campyloneurum_phyllitidis",-35.377421,-7.606449
"Campyloneurum_phyllitidis",-36.065155,-8.973738
"Campyloneurum_phyllitidis",-36.535186,-10.314661
"Campyloneurum_phyllitidis",-38.910877,-4.305363
"Campyloneurum_phyllitidis",-38.716666,-3.900058
"Campyloneurum_phyllitidis",-38.633164,-3.983761
"Campyloneurum_phyllitidis",-38.750116,-3.683493
"Campyloneurum_repens",-35.754177,-8.14922
"Campyloneurum_repens",-35.715556,-8.503889
"Campyloneurum_repens",-36.026632,-8.355565
"Campyloneurum_repens",-35.196331,-8.040447
"Campyloneurum_repens",-35.320101,-7.633011
"Campyloneurum_repens",-35.0697,-8.2272
"Campyloneurum_repens",-35.838611,-8.723055
"Campyloneurum_repens",-35.856236,-8.694218
"Campyloneurum_repens",-35.5,-7.583333
"Campyloneurum_repens",-35.377421,-7.606449
"Campyloneurum_repens",-36.421278,-9.244248
"Campyloneurum_repens",-36.065155,-8.973738
"Campyloneurum_repens",-36.535186,-10.314661
"Campyloneurum_repens",-36.195446,-9.591378
"Campyloneurum_repens",-38.716666,-3.900058
"Ceratopteris_pteridoides",-36.010433,-8.391636
"Ceratopteris_pteridoides",-35.196331,-8.040447
"Ceratopteris_pteridoides",-38.047351,-8.651907
"Ceratopteris_pteridoides",-36.421278,-9.244248
"Ceratopteris_pteridoides",-39.594807,-7.134249
"Ceratopteris_pteridoides",-38.750116,-3.683493
"Ceratopteris_pteridoides",-35.691389,-6.963333
"Ceratopteris_pteridoides",-35.6229,-7.0396
"Ceratopteris_pteridoides",-35.153053,-7.041188
"Ceratopteris_thalictroides",-35.196331,-8.040447
"Ceratopteris_thalictroides",-35.838611,-8.723055
"Ceratopteris_thalictroides",-35.184266,-6.085556
"Ceratopteris_thalictroides",-37.981165,-6.022861
"Ceratopteris_thalictroides",-36.065155,-8.973738
"Ceratopteris_thalictroides",-35.755556,-9.184722
"Ceratopteris_thalictroides",-36.535186,-10.314661
"Ceratopteris_thalictroides",-35.954701,-9.18449
"Ceratopteris_thalictroides",-38.910877,-4.305363
"Ceratopteris_thalictroides",-35.558223,-6.779224
"Christella_conspersa",-35.715556,-8.503889
"Christella_conspersa",-35.838611,-8.723055
"Christella_dentata",-36.026632,-8.355565
"Christella_dentata",-34.950522,-7.810665
"Christella_dentata",-34.949997,-8.00837
"Christella_dentata",-35.196331,-8.040447
"Christella_dentata",-35.410025,-8.697033
"Christella_dentata",-35.0697,-8.2272
"Christella_dentata",-36.535186,-10.314661
"Christella_dentata",-35.716667,-8.921667
"Christella_dentata",-39.594807,-7.134249
"Christella_dentata",-38.910877,-4.305363
"Christella_dentata",-40.469167,-3.536667
"Christella_dentata",-38.633164,-3.983761
"Christella_dentata",-35.691389,-6.963333
"Christella_dentata",-35.558223,-6.779224
"Christella_dentata",-35.6229,-7.0396
"Christella_dentata",-35.142056,-6.741861
"Christella_hispidula_",-34.978479,-8.043289
"Christella_hispidula_",-35.370278,-5.881667
"Cochlidium_linearifolium",-35.715556,-8.503889
"Cochlidium_punctatum",-35.715556,-8.503889
"Cochlidium_punctatum",-38.716666,-3.900058
"Cochlidium_serrulatum",-35.715556,-8.503889
"Cochlidium_serrulatum",-35.838611,-8.723055
"Cochlidium_serrulatum",-35.856236,-8.694218
"Cochlidium_serrulatum",-36.065155,-8.973738
"Cochlidium_serrulatum",-38.716666,-3.900058
"Cochlidium_serrulatum",-38.633164,-3.983761
"Cochlidium_serrulatum",-38.750116,-3.683493
"Crepidomanes_pyxidiferum",-35.838611,-8.723055
"Ctenitis_ampla",-38.633164,-3.983761
"Ctenitis_ampla",-35.142056,-6.741861
"Ctenitis_deflexa",-36.421278,-9.244248
"Ctenitis_distans",-35.715556,-8.503889
"Ctenitis_distans",-36.026632,-8.355565
"Ctenitis_distans",-35.320101,-7.633011
"Ctenitis_distans",-35.0697,-8.2272
"Ctenitis_distans",-35.838611,-8.723055
"Ctenitis_distans",-35.856236,-8.694218
"Ctenitis_distans",-35.5,-7.583333
"Ctenitis_distans",-35.377421,-7.606449
"Ctenitis_distans",-36.421278,-9.244248
"Ctenitis_distans",-36.065155,-8.973738
"Ctenitis_distans",-36.535186,-10.314661
"Ctenitis_distans",-36.195446,-9.591378
"Ctenitis_distans",-38.910877,-4.305363
"Ctenitis_falciculata",-35.715556,-8.503889
"Ctenitis_falciculata",-36.026632,-8.355565
"Ctenitis_falciculata",-35.0697,-8.2272
"Ctenitis_fenestralis",-38.910877,-4.305363
"Ctenitis_glandulosa",-35.715556,-8.503889
"Ctenitis_glandulosa",-35.838611,-8.723055
"Ctenitis_glandulosa",-35.856236,-8.694218
"Ctenitis_nervata",-36.026632,-8.355565
"Ctenitis_submarginalis",-36.408567,-8.198383
"Ctenitis_submarginalis",-35.715556,-8.503889
"Ctenitis_submarginalis",-36.026632,-8.355565
"Ctenitis_submarginalis",-35.838611,-8.723055
"Ctenitis_submarginalis",-35.856236,-8.694218
"Ctenitis_submarginalis",-35.377421,-7.606449
"Ctenitis_submarginalis",-35.2691667,-6.3847222
"Ctenitis_submarginalis",-36.421278,-9.244248
"Ctenitis_submarginalis",-36.065155,-8.973738
"Ctenitis_submarginalis",-39.594807,-7.134249
"Ctenitis_submarginalis",-38.910877,-4.305363
"Ctenitis_submarginalis",-38.716666,-3.900058
"Ctenitis_submarginalis",-38.633164,-3.983761
"Ctenitis_submarginalis",-38.750116,-3.683493
"Cyathea_abreviata",-35.410025,-8.697033
"Cyathea_abreviata",-36.065155,-8.973738
"Cyathea_atrovirens",-36.026632,-8.355565
"Cyathea_corcovadensis",-35.715556,-8.503889
"Cyathea_corcovadensis",-35.838611,-8.723055
"Cyathea_corcovadensis",-36.421278,-9.244248
"Cyathea_corcovadensis",-36.065155,-8.973738
"Cyathea_corcovadensis",-36.535186,-10.314661
"Cyathea_delgadii",-35.715556,-8.503889
"Cyathea_delgadii",-37.240416,-8.581777
"Cyathea_delgadii",-35.838611,-8.723055
"Cyathea_delgadii",-36.016667,-7.900278
"Cyathea_delgadii",-39.594807,-7.134249
"Cyathea_delgadii",-38.716666,-3.900058
"Cyathea_glaziovii",-35.5,-7.583333
"Cyathea_glaziovii",-38.633164,-3.983761
"Cyathea_microdonta",-35.452397,-8.357915
"Cyathea_microdonta",-35.715556,-8.503889
"Cyathea_microdonta",-36.026632,-8.355565
"Cyathea_microdonta",-34.978479,-8.043289
"Cyathea_microdonta",-35.196331,-8.040447
"Cyathea_microdonta",-35.0697,-8.2272
"Cyathea_microdonta",-34.980653,-8.091551
"Cyathea_microdonta",-35.838611,-8.723055
"Cyathea_microdonta",-35.856236,-8.694218
"Cyathea_microdonta",-36.385599,-8.158646
"Cyathea_microdonta",-35.5,-7.583333
"Cyathea_microdonta",-35.377421,-7.606449
"Cyathea_microdonta",-35.2691667,-6.3847222
"Cyathea_microdonta",-36.421278,-9.244248
"Cyathea_microdonta",-36.065155,-8.973738
"Cyathea_microdonta",-35.954701,-9.18449
"Cyathea_microdonta",-36.402219,-9.620528
"Cyathea_microdonta",-35.570992,-9.096483
"Cyathea_microdonta",-39.594807,-7.134249
"Cyathea_microdonta",-38.910877,-4.305363
"Cyathea_microdonta",-40.898008,-3.839339
"Cyathea_microdonta",-38.633164,-3.983761
"Cyathea_microdonta",-35.691389,-6.963333
"Cyathea_microdonta",-35.558223,-6.779224
"Cyathea_microdonta",-35.142056,-6.741861
"Cyathea_phalerata",-35.715556,-8.503889
"Cyathea_phalerata",-36.026632,-8.355565
"Cyathea_phalerata",-35.838611,-8.723055
"Cyathea_phalerata",-35.856236,-8.694218
"Cyathea_phalerata",-36.385599,-8.158646
"Cyathea_phalerata",-35.5,-7.583333
"Cyathea_phalerata",-35.377421,-7.606449
"Cyathea_phalerata",-35.2691667,-6.3847222
"Cyathea_phalerata",-36.421278,-9.244248
"Cyathea_phalerata",-36.065155,-8.973738
"Cyathea_phalerata",-36.535186,-10.314661
"Cyathea_phalerata",-40.898008,-3.839339
"Cyathea_phalerata",-35.142056,-6.741861
"Cyathea_phalerata",-35.153053,-7.041188
"Cyathea_praecincta",-35.410025,-8.697033
"Cyathea_praecincta",-35.838611,-8.723055
"Cyathea_praecincta",-35.856236,-8.694218
"Cyathea_praecincta",-35.377421,-7.606449
"Cyathea_praecincta",-36.421278,-9.244248
"Cyathea_praecincta",-36.065155,-8.973738
"Cyathea_pungens",-35.715556,-8.503889
"Cyathea_pungens",-35.838611,-8.723055
"Cyathea_pungens",-35.5,-7.583333
"Cyathea_pungens",-35.377421,-7.606449
"Cyathea_pungens",-35.2691667,-6.3847222
"Cyathea_pungens",-36.065155,-8.973738
"Cyathea_pungens",-39.594807,-7.134249
"Cyathea_pungens",-38.910877,-4.305363
"Cyathea_pungens",-38.716666,-3.900058
"Cyclodium_guianense",-35.452397,-8.357915
"Cyclodium_guianense",-35.320101,-7.633011
"Cyclodium_guianense",-35.838611,-8.723055
"Cyclodium_guianense",-35.856236,-8.694218
"Cyclodium_guianense",-35.5,-7.583333
"Cyclodium_guianense",-35.377421,-7.606449
"Cyclodium_guianense",-36.421278,-9.244248
"Cyclodium_guianense",-36.065155,-8.973738
"Cyclodium_guianense",-38.716666,-3.900058
"Cyclodium_heterodon",-35.715556,-8.503889
"Cyclodium_heterodon",-35.410025,-8.697033
"Cyclodium_heterodon",-35.838611,-8.723055
"Cyclodium_heterodon",-35.856236,-8.694218
"Cyclodium_heterodon",-36.385599,-8.158646
"Cyclodium_heterodon",-35.5,-7.583333
"Cyclodium_heterodon",-35.377421,-7.606449
"Cyclodium_heterodon",-36.421278,-9.244248
"Cyclodium_heterodon",-36.065155,-8.973738
"Cyclodium_heterodon",-35.716667,-8.921667
"Cyclodium_meniscioides",-35.715556,-8.503889
"Cyclodium_meniscioides",-34.950522,-7.810665
"Cyclodium_meniscioides",-35.410025,-8.697033
"Cyclodium_meniscioides",-35.838611,-8.723055
"Cyclodium_meniscioides",-35.856236,-8.694218
"Cyclodium_meniscioides",-35.5,-7.583333
"Cyclodium_meniscioides",-35.377421,-7.606449
"Cyclodium_meniscioides",-35.370278,-5.881667
"Cyclodium_meniscioides",-36.421278,-9.244248
"Cyclodium_meniscioides",-36.065155,-8.973738
"Cyclodium_meniscioides",-38.716666,-3.900058
"Cyclodium_meniscioides",-35.153053,-7.041188
"Cyclosorus_interruptus",-35.452397,-8.357915
"Cyclosorus_interruptus",-35.754177,-8.14922
"Cyclosorus_interruptus",-35.715556,-8.503889
"Cyclosorus_interruptus",-36.026632,-8.355565
"Cyclosorus_interruptus",-37.240416,-8.581777
"Cyclosorus_interruptus",-34.949997,-8.00837
"Cyclosorus_interruptus",-34.978479,-8.043289
"Cyclosorus_interruptus",-35.196331,-8.040447
"Cyclosorus_interruptus",-36.551135,-8.370991
"Cyclosorus_interruptus",-35.410025,-8.697033
"Cyclosorus_interruptus",-35.0697,-8.2272
"Cyclosorus_interruptus",-35.838611,-8.723055
"Cyclosorus_interruptus",-35.856236,-8.694218
"Cyclosorus_interruptus",-36.385599,-8.158646
"Cyclosorus_interruptus",-35.5,-7.583333
"Cyclosorus_interruptus",-35.377421,-7.606449
"Cyclosorus_interruptus",-37.981165,-6.022861
"Cyclosorus_interruptus",-35.2691667,-6.3847222
"Cyclosorus_interruptus",-36.421278,-9.244248
"Cyclosorus_interruptus",-36.065155,-8.973738
"Cyclosorus_interruptus",-36.535186,-10.314661
"Cyclosorus_interruptus",-35.954701,-9.18449
"Cyclosorus_interruptus",-36.402219,-9.620528
"Cyclosorus_interruptus",-36.195446,-9.591378
"Cyclosorus_interruptus",-38.910877,-4.305363
"Cyclosorus_interruptus",-40.898008,-3.839339
"Cyclosorus_interruptus",-38.716666,-3.900058
"Cyclosorus_interruptus",-38.633164,-3.983761
"Cyclosorus_interruptus",-35.691389,-6.963333
"Cyclosorus_interruptus",-35.558223,-6.779224
"Cyclosorus_interruptus",-34.861185,-7.146738
"Cyclosorus_interruptus",-35.142056,-6.741861
"Cyclosorus_interruptus",-35.153053,-7.041188
"Danaea_bipinnata",-35.0697,-8.2272
"Danaea_bipinnata",-35.377421,-7.606449
"Danaea_bipinnata",-36.421278,-9.244248
"Danaea_geniculata",-35.856236,-8.694218
"Danaea_geniculata",-35.377421,-7.606449
"Danaea_geniculata",-38.716666,-3.900058
"Danaea_geniculata",-38.633164,-3.983761
"Danaea_geniculata",-38.750116,-3.683493
"Danaea_nodosa",-35.715556,-8.503889
"Danaea_nodosa",-35.0697,-8.2272
"Danaea_nodosa",-35.838611,-8.723055
"Danaea_nodosa",-35.856236,-8.694218
"Danaea_nodosa",-35.5,-7.583333
"Danaea_nodosa",-35.377421,-7.606449
"Danaea_nodosa",-36.421278,-9.244248
"Danaea_nodosa",-38.716666,-3.900058
"Danaea_nodosa",-38.633164,-3.983761
"Dennstaedtia_cicutaria",-36.421278,-9.244248
"Dennstaedtia_cicutaria",-36.065155,-8.973738
"Dennstaedtia_cicutaria",-38.716666,-3.900058
"Dennstaedtia_cornuta",-35.838611,-8.723055
"Dennstaedtia_cornuta",-36.421278,-9.244248
"Deparia_petersenii",-36.026632,-8.355565
"Deparia_petersenii",-35.5,-7.583333
"Dicranopteris_flexuosa",-35.715556,-8.503889
"Dicranopteris_flexuosa",-36.026632,-8.355565
"Dicranopteris_flexuosa",-37.240416,-8.581777
"Dicranopteris_flexuosa",-34.949997,-8.00837
"Dicranopteris_flexuosa",-35.196331,-8.040447
"Dicranopteris_flexuosa",-35.410025,-8.697033
"Dicranopteris_flexuosa",-35.0697,-8.2272
"Dicranopteris_flexuosa",-34.980653,-8.091551
"Dicranopteris_flexuosa",-35.838611,-8.723055
"Dicranopteris_flexuosa",-35.5,-7.583333
"Dicranopteris_flexuosa",-35.377421,-7.606449
"Dicranopteris_flexuosa",-35.184266,-6.085556
"Dicranopteris_flexuosa",-36.421278,-9.244248
"Dicranopteris_flexuosa",-36.065155,-8.973738
"Dicranopteris_flexuosa",-39.594807,-7.134249
"Dicranopteris_flexuosa",-38.910877,-4.305363
"Dicranopteris_flexuosa",-38.716666,-3.900058
"Dicranopteris_flexuosa",-35.691389,-6.963333
"Dicranopteris_flexuosa",-35.142056,-6.741861
"Didymochlaena_truncatula",-35.5,-7.583333
"Didymochlaena_truncatula",-36.421278,-9.244248
"Didymoglossum_angustifrons",-35.044369,-7.560831
"Didymoglossum_angustifrons",-36.065155,-8.973738
"Didymoglossum_angustifrons",-38.716666,-3.900058
"Didymoglossum_angustifrons",-38.633164,-3.983761
"Didymoglossum_hymenoides",-35.754177,-8.14922
"Didymoglossum_hymenoides",-35.715556,-8.503889
"Didymoglossum_hymenoides",-36.026632,-8.355565
"Didymoglossum_hymenoides",-35.320101,-7.633011
"Didymoglossum_hymenoides",-35.838611,-8.723055
"Didymoglossum_hymenoides",-35.856236,-8.694218
"Didymoglossum_hymenoides",-36.385599,-8.158646
"Didymoglossum_hymenoides",-35.5,-7.583333
"Didymoglossum_hymenoides",-36.421278,-9.244248
"Didymoglossum_hymenoides",-36.065155,-8.973738
"Didymoglossum_kapplerianum ",-38.047351,-8.651907
"Didymoglossum_krausii",-35.196331,-8.040447
"Didymoglossum_krausii",-35.320101,-7.633011
"Didymoglossum_krausii",-36.065155,-8.973738
"Didymoglossum_ovale",-35.0697,-8.2272
"Didymoglossum_ovale",-35.5,-7.583333
"Didymoglossum_ovale",-35.153053,-7.041188
"Didymoglossum_punctatum",-35.838611,-8.723055
"Didymoglossum_punctatum",-35.856236,-8.694218
"Didymoglossum_reptans",-38.633164,-3.983761
"Diplazium_ambiguum",-35.5,-7.583333
"Diplazium_ambiguum",-36.421278,-9.244248
"Diplazium_celtidifolium",-35.838611,-8.723055
"Diplazium_celtidifolium",-36.421278,-9.244248
"Diplazium_cristatum",-36.026632,-8.355565
"Diplazium_cristatum",-35.410025,-8.697033
"Diplazium_cristatum",-35.838611,-8.723055
"Diplazium_cristatum",-35.856236,-8.694218
"Diplazium_cristatum",-35.5,-7.583333
"Diplazium_cristatum",-35.377421,-7.606449
"Diplazium_cristatum",-36.421278,-9.244248
"Diplazium_cristatum",-36.065155,-8.973738
"Diplazium_cristatum",-36.402219,-9.620528
"Diplazium_cristatum",-38.910877,-4.305363
"Diplazium_cristatum",-38.716666,-3.900058
"Diplazium_cristatum",-38.750116,-3.683493
"Diplazium_mutilum",-36.421278,-9.244248
"Diplazium_plantaginifolium",-36.026632,-8.355565
"Diplazium_plantaginifolium",-36.421278,-9.244248
"Diplazium_plantaginifolium",-38.716666,-3.900058
"Diplazium_tabalosense",-38.716666,-3.900058
"Diplazium_tabalosense",-38.750116,-3.683493
"Doryopteris_collina",-36.010433,-8.391636
"Doryopteris_collina",-36.96475,-8.44275
"Doryopteris_collina",-35.754177,-8.14922
"Doryopteris_collina",-36.026632,-8.355565
"Doryopteris_collina",-37.240416,-8.581777
"Doryopteris_collina",-35.0697,-8.2272
"Doryopteris_collina",-35.838611,-8.723055
"Doryopteris_collina",-36.385599,-8.158646
"Doryopteris_collina",-36.750054,-8.300752
"Doryopteris_collina",-35.5,-7.583333
"Doryopteris_collina",-38.055527,-7.822722
"Doryopteris_collina",-35.2691667,-6.3847222
"Doryopteris_collina",-38.910877,-4.305363
"Doryopteris_concolor",-36.96475,-8.44275
"Doryopteris_concolor",-35.196331,-8.040447
"Doryopteris_concolor",-38.055527,-7.822722
"Doryopteris_concolor",-35.370278,-5.881667
"Doryopteris_concolor",-39.594807,-7.134249
"Doryopteris_concolor",-38.910877,-4.305363
"Doryopteris_concolor",-38.633164,-3.983761
"Doryopteris_concolor",-35.558223,-6.779224
"Doryopteris_concolor",-35.6229,-7.0396
"Doryopteris_pentagona",-36.010433,-8.391636
"Doryopteris_pentagona",-36.408567,-8.198383
"Doryopteris_pentagona",-35.320101,-7.633011
"Doryopteris_pentagona",-36.551135,-8.370991
"Doryopteris_pentagona",-35.838611,-8.723055
"Doryopteris_pentagona",-35.856236,-8.694218
"Doryopteris_pentagona",-36.385599,-8.158646
"Doryopteris_pentagona",-35.5,-7.583333
"Doryopteris_pentagona",-36.016667,-7.900278
"Doryopteris_pentagona",-35.377421,-7.606449
"Doryopteris_pentagona",-35.2691667,-6.3847222
"Doryopteris_pentagona",-36.065155,-8.973738
"Doryopteris_pentagona",-38.910877,-4.305363
"Doryopteris_raddiana",-36.96475,-8.44275
"Doryopteris_raddiana",-35.715556,-8.503889
"Doryopteris_raddiana",-35.377421,-7.606449
"Doryopteris_raddiana",-38.055527,-7.822722
"Doryopteris_raddiana",-35.954701,-9.18449
"Doryopteris_rediviva",-36.385599,-8.158646
"Doryopteris_sagittifolia",-35.715556,-8.503889
"Doryopteris_sagittifolia",-35.838611,-8.723055
"Doryopteris_sagittifolia",-35.856236,-8.694218
"Doryopteris_sagittifolia",-36.421278,-9.244248
"Doryopteris_varians",-35.715556,-8.503889
"Doryopteris_varians",-36.026632,-8.355565
"Doryopteris_varians",-35.838611,-8.723055
"Doryopteris_varians",-35.856236,-8.694218
"Doryopteris_varians",-35.5,-7.583333
"Doryopteris_varians",-35.377421,-7.606449
"Doryopteris_varians",-38.055527,-7.822722
"Doryopteris_varians",-35.2691667,-6.3847222
"Doryopteris_varians",-36.421278,-9.244248
"Elaphoglossum_discolor",-38.716666,-3.900058
"Elaphoglossum_discolor",-38.633164,-3.983761
"Elaphoglossum_glabellum",-35.715556,-8.503889
"Elaphoglossum_glabellum",-35.838611,-8.723055
"Elaphoglossum_glabellum",-35.856236,-8.694218
"Elaphoglossum_glabellum",-36.421278,-9.244248
"Elaphoglossum_herminieri",-35.838611,-8.723055
"Elaphoglossum_iguapense",-35.715556,-8.503889
"Elaphoglossum_iguapense",-35.838611,-8.723055
"Elaphoglossum_iguapense",-35.856236,-8.694218
"Elaphoglossum_lingua",-35.838611,-8.723055
"Elaphoglossum_lingua",-35.856236,-8.694218
"Elaphoglossum_macrophyllum",-38.716666,-3.900058
"Elaphoglossum_macrophyllum",-38.633164,-3.983761
"Elaphoglossum_nigrescens",-38.716666,-3.900058
"Elaphoglossum_pachydermum",-35.838611,-8.723055
"Elaphoglossum_pachydermum",-35.856236,-8.694218
"Gleichenella_pectinata",-36.010433,-8.391636
"Gleichenella_pectinata",-35.452397,-8.357915
"Gleichenella_pectinata",-35.715556,-8.503889
"Gleichenella_pectinata",-36.026632,-8.355565
"Gleichenella_pectinata",-34.949997,-8.00837
"Gleichenella_pectinata",-35.0697,-8.2272
"Gleichenella_pectinata",-34.980653,-8.091551
"Gleichenella_pectinata",-35.838611,-8.723055
"Gleichenella_pectinata",-35.856236,-8.694218
"Gleichenella_pectinata",-35.377421,-7.606449
"Gleichenella_pectinata",-36.421278,-9.244248
"Gleichenella_pectinata",-36.065155,-8.973738
"Gleichenella_pectinata",-38.910877,-4.305363
"Gleichenella_pectinata",-38.716666,-3.900058
"Goniopteris_abrupta",-36.026632,-8.355565
"Goniopteris_abrupta",-34.949997,-8.00837
"Goniopteris_abrupta",-35.410025,-8.697033
"Goniopteris_abrupta",-35.0697,-8.2272
"Goniopteris_abrupta",-35.838611,-8.723055
"Goniopteris_abrupta",-35.856236,-8.694218
"Goniopteris_abrupta",-35.377421,-7.606449
"Goniopteris_abrupta",-36.421278,-9.244248
"Goniopteris_abrupta",-36.065155,-8.973738
"Goniopteris_abrupta",-36.535186,-10.314661
"Goniopteris_abrupta",-38.910877,-4.305363
"Goniopteris_biolleyi",-35.838611,-8.723055
"Goniopteris_biolleyi",-35.856236,-8.694218
"Goniopteris_biolleyi",-35.5,-7.583333
"Goniopteris_biolleyi",-35.377421,-7.606449
"Goniopteris_biolleyi",-36.421278,-9.244248
"Goniopteris_biolleyi",-36.402219,-9.620528
"Goniopteris_jamesonii",-35.856236,-8.694218
"Goniopteris_jamesonii",-36.421278,-9.244248
"Goniopteris_jamesonii",-36.065155,-8.973738
"Goniopteris_poiteana",-35.838611,-8.723055
"Goniopteris_poiteana",-35.377421,-7.606449
"Goniopteris_poiteana",-36.421278,-9.244248
"Goniopteris_poiteana",-38.910877,-4.305363
"Goniopteris_poiteana",-38.716666,-3.900058
"Goniopteris_poiteana",-38.633164,-3.983761
"Goniopteris_poiteana",-38.750116,-3.683493
"Goniopteris_poiteana",-35.558223,-6.779224
"Goniopteris_poiteana",-35.153053,-7.041188
"Hecistopteris_pumila",-35.452397,-8.357915
"Hecistopteris_pumila",-35.0697,-8.2272
"Hecistopteris_pumila",-35.838611,-8.723055
"Hecistopteris_pumila",-35.691389,-6.963333
"Hemidictyum_marginatum",-35.410025,-8.697033
"Hemidictyum_marginatum",-36.421278,-9.244248
"Hemionitis_palmata",-35.715556,-8.503889
"Hemionitis_palmata",-35.196331,-8.040447
"Hemionitis_palmata",-35.320101,-7.633011
"Hemionitis_palmata",-35.838611,-8.723055
"Hemionitis_palmata",-35.856236,-8.694218
"Hemionitis_palmata",-35.5,-7.583333
"Hemionitis_palmata",-35.377421,-7.606449
"Hemionitis_palmata",-36.421278,-9.244248
"Hemionitis_palmata",-36.065155,-8.973738
"Hemionitis_palmata",-35.954701,-9.18449
"Hemionitis_palmata",-36.402219,-9.620528
"Hemionitis_palmata",-35.570992,-9.096483
"Hemionitis_palmata",-38.910877,-4.305363
"Hemionitis_palmata",-38.716666,-3.900058
"Hemionitis_palmata",-38.633164,-3.983761
"Hemionitis_palmata",-35.691389,-6.963333
"Hemionitis_palmata",-35.558223,-6.779224
"Hemionitis_palmata",-35.153053,-7.041188
"Hemionitis_tomentosa",-36.96475,-8.44275
"Hemionitis_tomentosa",-35.754177,-8.14922
"Hemionitis_tomentosa",-35.715556,-8.503889
"Hemionitis_tomentosa",-37.240416,-8.581777
"Hemionitis_tomentosa",-35.196331,-8.040447
"Hemionitis_tomentosa",-35.320101,-7.633011
"Hemionitis_tomentosa",-36.551135,-8.370991
"Hemionitis_tomentosa",-35.0697,-8.2272
"Hemionitis_tomentosa",-35.838611,-8.723055
"Hemionitis_tomentosa",-35.856236,-8.694218
"Hemionitis_tomentosa",-36.750054,-8.300752
"Hemionitis_tomentosa",-35.377421,-7.606449
"Hemionitis_tomentosa",-38.055527,-7.822722
"Hemionitis_tomentosa",-36.421278,-9.244248
"Hemionitis_tomentosa",-36.065155,-8.973738
"Hemionitis_tomentosa",-36.535186,-10.314661
"Hemionitis_tomentosa",-36.402219,-9.620528
"Hemionitis_tomentosa",-36.055278,-9.274444
"Hemionitis_tomentosa",-38.910877,-4.305363
"Hemionitis_tomentosa",-38.716666,-3.900058
"Hemionitis_tomentosa",-35.691389,-6.963333
"Hymenasplenium_laetum",-35.5,-7.583333
"Hymenophyllum_apiculatum",-35.838611,-8.723055
"Hymenophyllum_apiculatum",-35.856236,-8.694218
"Hymenophyllum_hirsutum",-35.715556,-8.503889
"Hymenophyllum_hirsutum",-35.838611,-8.723055
"Hymenophyllum_hirsutum",-35.856236,-8.694218
"Hymenophyllum_hirsutum",-36.065155,-8.973738
"Hymenophyllum_hirsutum",-38.910877,-4.305363
"Hymenophyllum_hirsutum",-38.716666,-3.900058
"Hymenophyllum_hirsutum",-38.633164,-3.983761
"Hymenophyllum_hirsutum",-38.750116,-3.683493
"Hymenophyllum_polyanthos",-35.715556,-8.503889
"Hymenophyllum_polyanthos",-35.838611,-8.723055
"Hymenophyllum_polyanthos",-35.856236,-8.694218
"Hymenophyllum_polyanthos",-36.385599,-8.158646
"Hymenophyllum_polyanthos",-36.065155,-8.973738
"Hymenophyllum_polyanthos",-38.910877,-4.305363
"Hymenophyllum_polyanthos",-38.716666,-3.900058
"Hymenophyllum_polyanthos",-38.633164,-3.983761
"Hymenophyllum_polyanthos",-38.750116,-3.683493
"Hypolepis_repens",-35.715556,-8.503889
"Hypolepis_repens",-35.838611,-8.723055
"Hypolepis_repens",-35.856236,-8.694218
"Hypolepis_repens",-35.5,-7.583333
"Hypolepis_repens",-36.421278,-9.244248
"Hypolepis_repens",-38.910877,-4.305363
"Hypolepis_repens",-38.716666,-3.900058
"Hypolepis_repens",-38.633164,-3.983761
"Hypolepis_rigescens",-35.838611,-8.723055
"Lastreopsis_amplissima",-35.715556,-8.503889
"Lastreopsis_amplissima",-35.838611,-8.723055
"Lastreopsis_amplissima",-40.898008,-3.839339
"Lastreopsis_amplissima",-38.716666,-3.900058
"Lellingeria_suspensa",-38.716666,-3.900058
"Lindsaea_divaricata",-35.153053,-7.041188
"Lindsaea_falcata",-35.377421,-7.606449
"Lindsaea_falcata",-38.910877,-4.305363
"Lindsaea_guianensis",-36.385599,-8.158646
"Lindsaea_guianensis",-38.910877,-4.305363
"Lindsaea_lancea",-35.452397,-8.357915
"Lindsaea_lancea",-35.715556,-8.503889
"Lindsaea_lancea",-36.026632,-8.355565
"Lindsaea_lancea",-34.949997,-8.00837
"Lindsaea_lancea",-34.978479,-8.043289
"Lindsaea_lancea",-35.0697,-8.2272
"Lindsaea_lancea",-35.838611,-8.723055
"Lindsaea_lancea",-35.856236,-8.694218
"Lindsaea_lancea",-35.5,-7.583333
